task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action
1958	e1/c0b672	1521333	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569483451	1677569490839	1677572986762	3503311	89000	qbic	108.9	0.3	1583083520	36156858368	1583083520	36156895232	476504738	515249161	84161	4646	418193653	515407872	374	154	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/e1/c0b6722065ac77789cf90bf26db27a	true	-
1962	6f/a08785	1521934	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2111T	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2111T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677575250035	1677575258516	1677575293528	43493	35000	qbic	64.5	0.3	1654009856	7234146304	1663516672	7237136384	164804395	854440	45660	112604	93524996	958464	362	116	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/6f/a08785d739bf3ddf3b862dcefc276d	true	-
1977	9e/4c3883	1520021	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555883302	1677555886506	1677556576543	693241	689000	qbic	96.9	0.3	1663266816	7234088960	1663266816	7237079040	4462334384	864717	535949	109981	4290070290	1290240	310	122	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/9e/4c388311b0c4e8aa35cf3024ccb9db	true	-
1957	04/13fa9b	1521327	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569481763	1677569485848	1677572837351	3355588	129000	qbic	107.2	0.3	1601896448	36225433600	1601990656	36292579328	629940703	726476192	105452	6299	571629337	726618112	280	125	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/04/13fa9b8483c3f33bf8aef607fd3541	true	-
1976	96/3a1d3a	1520022	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555883617	1677555891516	1677556546543	662926	658000	qbic	97.3	0.3	1666875392	7234088960	1666875392	7237079040	4050632043	864261	483108	110199	3870423653	1273856	339	129	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/96/3a1d3a3056604f2c0f7b44813b8772	true	-
1959	bd/0fef9f	1521938	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2111T	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2111T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677575270490	1677575278509	1677575308507	38017	27000	qbic	77.0	0.3	1657794560	36154761216	1657794560	36156289024	152838902	854445	43894	112977	80904113	942080	261	135	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/bd/0fef9f76d93a76075c7a65c13ae34e	true	-
1975	04/d0e6e2	1521346	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR	CHC892T	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (CHC892T)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677569490593	1677569495853	1677572991749	3501156	66000	qbic	116.5	0.3	1572323328	7301087232	1572323328	7356813312	372821095	367874995	71398	3391	314509804	367996928	288	118	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/04/d0e6e2f18a9fdb9f952351a9d6f898	true	-
1972	c2/7cf62a	1520025	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555884566	1677555891519	1677556631547	746981	741000	qbic	97.6	0.3	1670512640	7234088960	1670512640	7237079040	5020232729	865262	594839	109758	4819679595	1323008	330	137	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/c2/7cf62ae43eb81afd1c60f3091ddc86	true	-
1973	62/26174c	1520028	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555885175	1677555891522	1677556601547	716372	713000	qbic	98.1	0.3	1668218880	7234088960	1668218880	7252549632	4464789530	864940	530360	110081	4278527250	1306624	6447	205	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/62/26174c24351fb33164f92e100d53d4	true	-
1964	13/b885f6	1520024	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555884209	1677555891518	1677557026567	1142358	1136000	qbic	96.6	0.3	1666027520	7234088960	1666027520	7237079040	6959377365	869644	817839	109733	6697787651	1519616	304	124	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/13/b885f67e730451606e6ab69b3e17b5	true	-
1974	6e/19630d	1520027	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR	CHC2113N	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (CHC2113N)	CACHED	0	-	/nfsmounts/container/depot.galaxyproject.org-singularity-gatk4-4.3.0.0--py36hdfd78af_0.img	2	518400000	-	4294967296	1	1677555884983	1677555891521	1677556606545	721562	719000	qbic	97.8	0.3	1669849088	7234088960	1669849088	7237079040	4499463938	865049	542346	110149	4309695573	1306624	1266	102	/sfs/9/ws/iizha01-QSARK/bam_vs_cram/bam/non_spark/work/6e/19630d343366d174b2ec0ebfc3eab6	true	-
